epoch,lr,train_loss,train_nrmse,val_loss,val_nrmse,val_ce,val_rmse,train_ce,train_rmse,train_kl,train_wass,train_total
11,0.001,6.06519248534222,0.9208184703549339,5.248238679340908,935.9558935066416,4.872365372521537,0.37587327722992214,4.943782413897871,0.3738033641763285,0.0,0.0,6.06519248534222
12,0.001,6.052917898917685,0.9156646916749073,5.233475126538958,928.6522713209146,4.8607243606022426,0.37275075912475586,4.938598681469353,0.37143973793302265,0.0,0.0,6.052917898917685
13,0.001,6.05127613236304,0.9150631236155337,5.257502692086356,940.1430545280763,4.878672804151263,0.37882990453924453,4.938634100414458,0.3708806792084052,0.0,0.0,6.05127613236304
14,0.001,6.045881968777196,0.9116941388693746,5.238698482513428,933.2375484287254,4.863376814978463,0.3753216700894492,4.934924816598698,0.3703190463335336,0.0,0.0,6.045881968777196
15,0.001,6.040387396909753,0.9099363502793931,5.251358713422503,937.398181280897,4.874028246743339,0.3773304594414575,4.932138173758578,0.3694164067709527,0.0,0.0,6.040387396909753
16,0.001,6.030185235600893,0.9064950555314965,5.238087953839983,934.3371245025436,4.86310830116272,0.37497968077659605,4.9262245301486685,0.36798690046582905,0.0,0.0,6.030185235600893
17,0.001,6.028295439116809,0.9042058609189725,5.22603657586234,928.8346792165092,4.853351899555752,0.3726846767323358,4.925728564359704,0.3675222938158074,0.0,0.0,6.028295439116809
18,0.001,6.021692010010181,0.9008843923144371,5.228920711789812,930.0443176242716,4.856282602037703,0.3726380897419793,4.9225276635617625,0.36638811210385797,0.0,0.0,6.021692010010181
19,0.001,6.012639091128395,0.8985735150780909,5.244390916824341,937.7532129512894,4.867261600494385,0.3771293299538749,4.9181596567841614,0.36482647933116574,0.0,0.0,6.012639091128395
20,0.001,6.00855219120882,0.8958349575743605,5.2391551494598385,933.7936225113297,4.86459527696882,0.37455989079816,4.917371892604698,0.3637267641064261,0.0,0.0,6.00855219120882
21,0.001,6.002090441126402,0.8939629330439455,5.234077569416591,932.7735484667721,4.859177228382656,0.3749003546578544,4.914218834468296,0.3626238738192993,0.0,0.0,6.002090441126402
22,0.001,6.000748326178311,0.8926538794625551,5.257833896364485,946.677662459482,4.876516124180385,0.3813177738870893,4.911991560540232,0.36291892350125476,0.0,0.0,6.000748326178311
23,0.001,5.9896061047404805,0.8887192778509675,5.249226781300136,939.675207593188,4.8704206602913995,0.3788061261177063,4.907992512190423,0.3605378659404054,0.0,0.0,5.9896061047404805
24,0.001,5.9919219471159435,0.8891458170111383,5.237060594558716,935.6014970563226,4.861506748199463,0.37555384252752577,4.909891388043254,0.3606768558625461,0.0,0.0,5.9919219471159435
25,0.001,5.980359898132532,0.8838911931949857,5.232352461133685,933.3487180211561,4.857103177479336,0.3752492876989501,4.903300690813129,0.3590197392872402,0.0,0.0,5.980359898132532
26,0.001,5.976089730554698,0.8827019203669445,5.266021639960153,948.5103605592288,4.884009579249791,0.38201204538345335,4.902425869792497,0.35788795980466465,0.0,0.0,5.976089730554698
27,0.001,5.974172679745421,0.8809251202839844,5.258897168295724,945.8708988289861,4.878973736081805,0.37992343306541443,4.901388817092999,0.35759463500814376,0.0,0.0,5.974172679745421
28,0.0005,6.030964286959901,0.9069121679190147,5.2514337539672855,936.7949340440973,4.874210044315883,0.3772236909185137,4.927227740385095,0.36791217773139073,0.0,0.0,6.030964286959901
29,0.0005,6.026803817878775,0.9037854945622645,5.217529882703508,922.8415750092743,4.847513001305717,0.3700168820364135,4.925831716887805,0.3669906998572706,0.0,0.0,6.026803817878775
30,0.0005,6.0242042217124885,0.9031736822028514,5.2270784650530135,928.5310360899002,4.854135118212018,0.37294335876192364,4.923662733869488,0.36684716173580717,0.0,0.0,6.0242042217124885
31,0.0005,6.011207113460618,0.8985541260562819,5.23051609311785,930.3504419336477,4.857035275868007,0.37348082746778216,4.917822046344783,0.36446169180934934,0.0,0.0,6.011207113460618
32,0.0005,6.01099241671919,0.8972465366477382,5.235302421024867,929.0779120449599,4.862024729592459,0.3732776863234384,4.916896557321354,0.3646986135820142,0.0,0.0,6.01099241671919
33,0.0005,6.008824682560097,0.8977898797285685,5.245877490724836,937.0464056560212,4.868710034234184,0.37716746713433946,4.916843725710499,0.36399364491709235,0.0,0.0,6.008824682560097
34,0.0005,5.994640642282914,0.8907538017918862,5.2587967872619625,945.9582803071763,4.877611930029733,0.3811848857573101,4.91012261189571,0.36150601830612233,0.0,0.0,5.994640642282914
35,0.0005,5.994467848823184,0.8900818190231237,5.280620091302055,954.0761813304088,4.895696939740862,0.3849231209073748,4.91096542319473,0.361167478520854,0.0,0.0,5.994467848823184
